imei,sn,model,firmware,configuration,description,companyname,group,lastlogin
862061046140728,1106233516,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5079.48,"2020-05-15 06:31:44"
864431044937912,1106231610,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5079.48,"2020-05-15 06:45:00"
862061046135793,1106233596,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5080.13,"2020-05-14 14:16:14"
862061046136577,1106233631,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5080.13,"2020-05-15 03:12:54"
862061045901724,1106233827,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk-IdFE.cfg,,"Logifleet SA",5080.21,"2020-05-14 21:00:55"
862061046110267,1106233915,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk-IdFE.cfg,,"Logifleet SA",5080.21,"2020-05-14 20:52:47"
862061046110275,1106233880,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk-IdFE.cfg,,"Logifleet SA",5080.21,"2020-05-15 00:06:34"
862061046145511,1106233562,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk-IdFE.cfg,,"Logifleet SA",5080.21,"2020-05-14 20:54:34"
864431044881433,1106233047,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk-IdFE.cfg,,"Logifleet SA",5080.21,"2020-05-14 20:52:41"
864431044962944,1106231469,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk-IdFE.cfg,,"Logifleet SA",5080.21,"2020-05-14 21:27:09"
864431044974675,1106232663,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5078.77,"2020-05-15 07:00:17"
864431044984872,1106233017,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5078.77,"2020-05-15 06:46:33"
864431044936781,1106231600,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.76,"2020-05-14 23:35:41"
862061046120340,1105867496,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.91,"2020-05-15 08:04:48"
862061046146410,1104350083,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.91,"2020-05-15 08:18:22"
862061046174164,1105867418,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.91,"2020-05-15 08:12:03"
862061045976072,1105855658,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-14 23:15:24"
862061046025739,1105855884,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-14 18:26:51"
862061046028584,1105855266,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-14 22:24:26"
862061046124243,1105854441,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-15 06:09:27"
862061046129648,1105854252,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-14 18:13:04"
862061046129911,1105854244,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-14 23:19:36"
862061046131040,1105855622,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-14 22:58:06"
862061046170477,1105867419,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-14 22:35:24"
864431044955088,1106231524,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.32,"2020-05-15 01:46:30"
862061045808424,1104395560,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.52,"2020-05-15 06:58:52"
862061046029749,1105867452,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.52,"2020-05-15 04:02:33"
862061046033469,1105855854,FMM130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk.cfg,,"Logifleet SA",5076.52,"2020-03-03 14:48:03"
862061046038054,1105855855,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk.cfg,,"Logifleet SA",5076.52,"2020-05-15 08:06:04"
862061046120258,1105867509,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.52,"2020-05-15 02:25:07"
862061046120548,1105867484,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.52,"2020-05-15 04:07:59"
862061046120571,1105867494,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.52,"2020-05-15 04:15:35"
862061046131875,1105855629,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.52,"2020-05-15 01:31:42"
862061046131065,1105855628,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.67,"2020-05-15 07:52:16"
864431044810259,1106231729,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5074.67,"2020-05-15 04:25:53"
862061045986725,1104394697,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-15 01:37:11"
862061045992244,1105855659,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-15 01:36:37"
862061046009220,1105855049,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-15 01:36:48"
862061046028501,1105855265,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-15 01:37:32"
862061046120480,1105867505,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-15 01:37:24"
862061046128129,1105867553,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-15 01:34:24"
862061046170394,1105867456,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-14 22:33:41"
862061046171061,1105867458,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-15 01:36:12"
862061046173539,1105867416,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.27,"2020-05-15 01:34:01"
862061045816542,1104395562,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-15 07:28:01"
862061045952131,1105855667,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-15 04:05:02"
862061046028261,1105855271,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-15 02:20:34"
862061046037999,1105855878,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-15 02:51:46"
862061046116355,1105854644,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-15 04:17:30"
862061046120456,1105867491,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-12 14:49:53"
862061046124342,1105854445,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-14 22:39:18"
862061046165428,1105867461,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-14 21:06:26"
862061046171111,1105867470,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-14 21:45:14"
862061046174388,1105867415,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.45,"2020-05-14 20:52:59"
862061046011176,1106233879,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-14 21:01:35"
862061046019948,1106233855,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-15 08:15:01"
862061046120597,1104350097,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-15 08:24:00"
862061046136114,1106233629,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-15 08:02:53"
862061046136858,1106233630,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-15 07:54:35"
862061046145073,1106233560,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-15 08:09:11"
862061046145263,1106233514,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-15 07:48:26"
864431044809582,1106231763,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-14 21:41:02"
864431044815597,1106231856,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-14 21:41:58"
864431044819839,1106231728,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-14 20:42:15"
864431044893750,1106233633,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-14 20:31:15"
864431044893818,1106233640,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-14 21:10:12"
864431044976860,1106233197,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-14 20:58:34"
864431044985275,1106233025,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.34,"2020-05-14 20:45:27"
862061046136460,1106233595,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.93,"2020-05-14 22:59:03"
862061046145115,1106233566,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.93,"2020-05-15 00:05:50"
864431044978239,1106233203,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.93,"2020-05-14 22:50:48"
864431044984856,1106233021,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.93,"2020-05-14 22:43:23"
864431044985507,1106232992,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.93,"2020-05-15 05:27:27"
864431044986091,1106232851,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.93,"2020-05-14 23:00:51"
862061045964755,1106231009,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.06,"2020-05-15 08:09:26"
862061046019500,1106233852,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.06,"2020-05-14 19:33:01"
864431044809459,1106231733,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.06,"2020-05-15 07:55:16"
864431044819896,1106231732,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.06,"2020-05-15 07:23:38"
864431044893719,1106233638,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-05-StTk.cfg,,"Logifleet SA",5080.06,"2020-05-14 22:11:47"
864431044899344,1106233636,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.06,"2020-05-15 07:40:49"
864431044987081,1106232715,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.06,"2020-05-15 06:31:11"
862061046110481,1106233917,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.16,"2020-05-15 05:00:46"
864431044986810,1106232710,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.16,"2020-05-15 03:53:15"
862061045964763,1106230987,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 02:01:50"
862061045999199,1106233818,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 08:27:49"
862061046024336,1106233826,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 08:01:31"
864431044810135,1106231931,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-14 20:50:56"
864431044815332,1106231934,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 07:06:03"
864431044815571,1106231852,,,,,"Logifleet SA",5080.03,
864431044815662,1106231864,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 01:17:06"
864431044815688,1106231863,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-14 23:10:18"
864431044832766,1106233046,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 02:12:45"
864431044893800,1106233635,,,,,"Logifleet SA",5080.03,
864431044899112,1106233775,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 06:46:44"
864431044937631,1106233425,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-14 21:22:53"
864431044955880,1106232708,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-14 22:07:53"
864431044967018,1106231445,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-14 21:31:29"
864431044967273,1106231447,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 01:00:55"
864431044976365,1106233230,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-14 22:09:06"
864431044976530,1106233221,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-14 21:46:34"
864431044984773,1106232994,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 07:16:40"
864431044985309,1106232996,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-14 18:25:40"
864431044986778,1106232737,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.03,"2020-05-15 04:22:36"
862061045970158,1106231266,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5080.24,"2020-05-15 04:21:42"
864431044809939,1106231936,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5080.24,"2020-05-15 06:59:40"
864431044848663,1106233050,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5080.24,"2020-05-15 05:17:20"
864431044860304,1106233052,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5080.24,"2020-05-15 06:31:47"
864431044954933,1106231534,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5080.24,"2020-05-14 19:00:44"
862061045964649,1106230984,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.23,"2020-05-15 07:03:15"
862061046145826,1106233565,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.23,"2020-05-15 07:12:52"
864431044939256,1106231657,,,,,"Logifleet SA",5077.23,
864431044943464,1106231655,,,,,"Logifleet SA",5077.23,
864431044951343,1106231654,,,,,"Logifleet SA",5077.23,
864431044970202,1106232667,,,,,"Logifleet SA",5077.23,
862061045964730,1106231011,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 00:29:39"
862061045970851,1106231263,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-14 23:51:26"
862061046145529,1106233563,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 00:17:59"
864431044879452,1106231550,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-14 21:47:29"
864431044898981,1106233771,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 07:07:58"
864431044899120,1106233774,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-14 22:49:40"
864431044932863,1106231611,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 07:37:57"
864431044952002,1106231557,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 01:44:32"
864431044978296,1106233231,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 03:45:31"
864431044978361,1106233229,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 00:10:07"
864431044979153,1106233132,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 00:44:15"
864431044985366,1106232974,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 01:19:52"
864431044986711,1106232733,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-14 23:35:09"
864431044986802,1106232732,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 00:01:35"
864431044987040,1106232711,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5071.81,"2020-05-15 01:00:51"
864431044815654,1106231871,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5078.53,"2020-05-14 20:39:20"
864431044967307,1106231448,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5078.53,"2020-05-15 08:09:27"
862061046145396,1106233513,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.23,"2020-05-15 06:24:58"
864431044927665,1106233376,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.23,"2020-05-15 01:01:34"
864431044978163,1106233072,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.23,"2020-05-14 12:01:13"
864431044985416,1106232995,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.23,"2020-05-15 06:41:07"
862061045970752,1106231268,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5077.15,"2020-05-14 21:15:50"
864431044879403,1106231560,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5077.15,"2020-05-15 06:23:21"
864431044936286,1106233255,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5077.15,"2020-05-14 20:37:19"
864431044969519,1106232618,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.14.r.41.e-01-StTk-Tp12.cfg,,"Logifleet SA",5077.15,"2020-05-15 02:51:36"
864431044984823,1106232997,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5077.15,"2020-05-15 07:23:56"
864431044985325,1106232993,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5077.15,"2020-05-15 07:56:21"
862061046169040,1105855777,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.51,"2020-05-15 00:15:28"
862061046019484,1106233851,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.78,"2020-05-14 22:05:15"
860536047455185,1107178769,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.80,"2020-05-14 23:24:59"
862061045964771,1106230986,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-15 07:49:54"
862061046023825,1106233824,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.25,"2020-05-15 00:50:59"
862061046140884,1106233515,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-15 07:36:51"
862061046145164,1106233564,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-15 00:38:10"
862061046145339,1106233561,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-14 22:04:51"
864431044810838,1106231865,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-15 01:06:18"
864431044819383,1106231759,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-14 21:45:19"
864431044898866,1106233769,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-14 21:06:29"
864431044955302,1106231553,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-14 21:38:00"
864431044964981,1106231451,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-15 08:16:12"
864431044979054,1106233168,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.25,"2020-05-15 08:06:54"
864431044984831,1106233026,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5080.25,"2020-05-14 20:44:27"
862061046001383,1106233819,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5077.42,"2020-05-15 03:22:50"
864431044954891,1106231523,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5077.42,"2020-05-15 02:56:42"
